story_id,title,slug,url,excerpt,published_at,image_url,author_name,category,tags,time_to_read,funding_amount,company_name,scraped_at
334380,AI application infra startup Portkey raises $15M in  Series A round led by Elevation Capital,ai-application-infra-startup-portkey-raises-series-a-round-elevation-capital,https://yourstory.com/2026/02/ai-application-infra-startup-portkey-raises-series-a-round-elevation-capital,The fresh capital will be directed toward strengthening its AI control plane and expanding its go-to-market efforts.,2026-02-20T05:16:53.669Z,https://images.yourstory.com/cs/2/07f6d7f0ed8e11ed819979969b4b51e2/rossb5-1771436695912.png,Trisha Medhi,Funding,Just In; Portkey; AI startup,2,$15M,Portkey,2026-03-22T20:26:17.886183+00:00
332303,EV charging network provider Statiq raises $18M in funding round led by Tenacity Ventures,statiq-raises-18m-tenacity-ventures,https://yourstory.com/2026/02/statiq-raises-18m-tenacity-ventures,The company intends to use the newly raised funds to scale its infrastructure and strengthen its presence across Tier I and II cities.,2026-02-19T07:16:10.807Z,https://images.yourstory.com/cs/2/c2cedff02d6111ef9021856619e24ca1/CopyofNewPPTTemplates49-1771481786955.jpg,Sai Keerthi,Funding,Just In; funding news; EV charging startup; Tenacity Venture Capital; Y Combinator; Shell Ventures,2,$18M,Statiq,2026-03-22T20:26:17.886183+00:00
334321,"Peptris raises Rs 70 Cr in Series A funding co-led by IAN Alpha Fund, Speciale Invest",peptris-raises-rs-70-crore-in-series-a-co-led-by-ian-alpha-fund-and-speciale-invest,https://yourstory.com/2026/02/peptris-raises-rs-70-crore-in-series-a-co-led-by-ian-alpha-fund-and-speciale-invest,Peptris will use the capital raised to advance its existing programmes toward clinical readiness and to expand its pipeline over the next 24 months.,2026-02-18T15:26:46.324Z,https://images.yourstory.com/cs/2/c2cedff02d6111ef9021856619e24ca1/IMG0470-1744635312325.jpeg,Team YS,Funding,Just In; Peptris; IAN; Speciale Invest; drug discovery startups,2,Rs 70 Cr,Peptris,2026-03-22T20:26:17.886183+00:00
334301,"Semiconductor startup Vervesemi raises $10M led by Ashish Kacholia, Unicorn India Ventures",semiconductor-startup-vervesemi-raises-10m-led-by-ashish-kacholia-unicorn-india-ventures,https://yourstory.com/2026/02/semiconductor-startup-vervesemi-raises-10m-led-by-ashish-kacholia-unicorn-india-ventures,"Semiconductor startup Vervesemi will use the fresh investment for product commercialisation, R&D and expanding into newer markets.",2026-02-18T11:10:46.548Z,https://images.yourstory.com/cs/2/220356402d6d11e9aa979329348d4c3e/Vervesemi-FINAL-1771411234233.png,Thimmaya Poojary,Funding,Just In; Vervesemi; Semiconductor Startups  ; Ashish Kacholia;  Unicorn India Ventures,2,$10M,Semiconductor startup Vervesemi,2026-03-22T20:26:17.886183+00:00
334285,The hidden costs of venture capital founders ignore,hidden-costs-venture-capital,https://yourstory.com/2026/02/hidden-costs-venture-capital,"Venture capital brings scale and credibility, but also dilution, burn and loss of autonomy. Here are the hidden costs founders must weigh carefully.",2026-02-18T10:25:00.000Z,https://images.yourstory.com/cs/2/07f6d7f0ed8e11ed819979969b4b51e2/rossb4-1771403746138.png,Aasma Khan,Funding,Venture Capital; Startup Funding; hidden price; Founders control,4,,Startup Funding,2026-03-22T20:26:17.886183+00:00
334262,"Qualcomm to invest $150M in Indian tech, AI startups",qualcomm-funding-investment-150-million-dollars-indian-tech-ai-startups,https://yourstory.com/2026/02/qualcomm-funding-investment-150-million-dollars-indian-tech-ai-startups,Qualcomm will invest in Indian tech startups through its AI venture fund and support those companies that align with its objective of advanced computing.,2026-02-18T05:47:45.442Z,https://images.yourstory.com/cs/2/220356402d6d11e9aa979329348d4c3e/Qualcomm-FINAL-1771392742585.png,Thimmaya Poojary,Funding,Just In; Qualcomm; AI Startups in India; india startup funding,2,$150M,"Indian tech, AI startups",2026-03-22T20:26:17.886183+00:00
334249,Stable Money raises $25M in pre-Series C funding led by Peak XV Partners,stable-money-raises-25-million-in-pre-series-c-funding-led-by-peak-xv-partners,https://yourstory.com/2026/02/stable-money-raises-25-million-in-pre-series-c-funding-led-by-peak-xv-partners,The fundraise brings the company's total funding to $65 million since its founding in 2022 by Saurabh Jain and Harish Reddy.,2026-02-18T00:30:00.987Z,https://images.yourstory.com/cs/2/ebefb4a0b2a011edb86579ca40e04503/CopyofNewPPTTemplates-2025-12-23T172406-1766490889164.jpg,Sayan Sen,Funding,Stable Money; Peak XV; Fixed deposit; Just In,4,$25M,Stable Money,2026-03-22T20:26:17.886183+00:00
334230,AI startup Navikenz raises $7.5M in seed funding to expand global footprint,ai-startup-navikenz-raises-75-mln-in-seed-funding-to-expand-global-footprint,https://yourstory.com/2026/02/ai-startup-navikenz-raises-75-mln-in-seed-funding-to-expand-global-footprint,"The AI startup plans to use the fresh capital to scale business outreach and hire talent across key markets, including the US, UK, Europe, and India.",2026-02-17T10:34:06.157Z,https://images.yourstory.com/cs/2/47ea3f60084e11efbdcb2f46d4aa7266/NameImage23-1771329120167.jpg,Akshita Toshniwal,Funding,Just In; Adopting AI; New Jersey,2,$7.5M,Navikenz,2026-03-22T20:26:17.886183+00:00
334223,Equirus InnovateX Fund closes debut enterprise tech fund at Rs 166 Cr,equirus-innovatex-fund-closes-debut-enterprise-tech-fund-at-rs-166-cr,https://yourstory.com/2026/02/equirus-innovatex-fund-closes-debut-enterprise-tech-fund-at-rs-166-cr,The fund has deployed more than one-third of its corpus across seven startups and is targeting a portfolio of up to 15 companies.,2026-02-17T10:15:17.500Z,https://images.yourstory.com/cs/2/c2cedff02d6111ef9021856619e24ca1/IMG0470-1744635312325.jpeg,Sayan Sen,Funding,Equirus; Alternative Investment Fund; enterprise tech; Just In,2,Rs 166 Cr,Equirus InnovateX Fund,2026-03-22T20:26:17.886183+00:00
334209,HomeRun raises Rs 60 Cr in Series A funding led by Sorin Investments,homerun-raises-rs-60-crore-in-series-a-funding-led-by-sorin-investments,https://yourstory.com/2026/02/homerun-raises-rs-60-crore-in-series-a-funding-led-by-sorin-investments,HomeRun is a quick commerce platform for construction and home improvement materials.,2026-02-17T00:35:00.000Z,https://images.yourstory.com/cs/2/a9efa9c0-2dd9-11e9-adc5-2d913c55075e/165-VC-funding1552277843560.jpg,Thimmaya Poojary,Funding,Just In; Sorin Investments; Quick commerce; HomeRun; Titan Capital Winners Fund,2,Rs 60 Cr,HomeRun,2026-03-22T20:26:17.886183+00:00
334177,C2i Semiconductors raises $15M led by Peak XV Partners,c2i-semiconductors-funding-15m-peak-xv-partners-power-management-solutions-ai-data-centres,https://yourstory.com/2026/02/c2i-semiconductors-funding-15m-peak-xv-partners-power-management-solutions-ai-data-centres,"Founded in 2024, C2i Semiconductors is building power management solutions designed for the next generation of AI data centres and cloud infrastructure.",2026-02-16T07:39:33.371Z,https://images.yourstory.com/cs/2/11718bd02d6d11e9aa979329348d4c3e/Image4uze-1628144908028-1631094743679-1749187924112.jpg,Thimmaya Poojary,Funding,Just In; Semiconductor Startups  ; MeitY Startup Hub; Peak XV Partners; C2i,2,$15M,C2i Semiconductors,2026-03-22T20:26:17.886183+00:00
334142,[Weekly funding roundup Feb 7-13] VC inflow remains subdued,weekly-funding-roundup-feb-7-13-vc-inflow-remains-the-subdued-zone,https://yourstory.com/2026/02/weekly-funding-roundup-feb-7-13-vc-inflow-remains-the-subdued-zone,"Venture capital funding into Indian startups is showing no sign of an upward momentum, and the trend is likely to persist.",2026-02-13T16:16:09.652Z,https://images.yourstory.com/cs/2/220356402d6d11e9aa979329348d4c3e/Weekly-funding-1741961216560.jpg,Thimmaya Poojary,Funding,Weekly Funding Roundup; Supertails; IDfy; Fireside Ventures,2,,Supertails,2026-03-22T20:26:17.886183+00:00
334130,GREW Solar raises Rs 1050 Cr to fund manufacturing expansion,grew-solar-raises-rs-1050-cr-to-fund-manufacturing-expansion,https://yourstory.com/2026/02/grew-solar-raises-rs-1050-cr-to-fund-manufacturing-expansion,"The company said the capital will be used to support operations and fund expansion, including scaling a planned solar cell facility from 3 GW to 8 GW. The raise follows an earlier Rs 300 crore funding round backed by investors including Vijay Kedia and Rohit Kothari.",2026-02-13T12:54:50.567Z,https://images.yourstory.com/cs/2/f49f80307d7911eaa66f3b309d9a28f5/Image44o9-1660230361513.jpg,Trisha Medhi,Funding,Just In; solar power energy; green energy,2,Rs 1050 Cr,GREW Solar,2026-03-22T20:26:17.886183+00:00
334120,Six Sense Mobility raises Rs 44 Cr to expand manufacturing and automotive electronics capabilities,six-sense-mobility-funding-expand-manufacturing-automotive-electronics-capabilities,https://yourstory.com/2026/02/six-sense-mobility-funding-expand-manufacturing-automotive-electronics-capabilities,"Six Sense Mobility will use the funds to expand manufacturing capacity through a new electronics facility in Noida, Uttar Pradesh, and accelerate research and development focused on automotive-grade systems.",2026-02-13T10:18:23.902Z,https://images.yourstory.com/cs/2/220356402d6d11e9aa979329348d4c3e/deeptech-F-1-1664291645612.png,Trisha Medhi,Funding,Just In; DeepTech; Six Sense Mobility,3,Rs 44 Cr,Six Sense Mobility,2026-03-22T20:26:17.886183+00:00
334118,"Uptiq raises $25M in Series B funding, plans expansion of India research hub",uptiq-raises-25m-in-series-b-plans-expansion-of-india-research-hub,https://yourstory.com/2026/02/uptiq-raises-25m-in-series-b-plans-expansion-of-india-research-hub,"The firm said a significant portion of the new capital will be directed toward scaling research, engineering capacity, and production-grade AI systems designed for use in regulated financial environments.",2026-02-13T09:33:12.545Z,https://images.yourstory.com/cs/2/11718bd02d6d11e9aa979329348d4c3e/Image4uze-1628144908028-1631094743679-1749187924112.jpg,Trisha Medhi,Funding,Just In; Uptiq; AI Platform,3,$25M,Uptiq,2026-03-22T20:26:17.886183+00:00
334046,W Health Ventures announces Rs 550 Cr first close of second fund to back healthcare startups,w-health-ventures-announces-rs-550-cr-first-close-of-second-fund-to-back-healthcare-startups,https://yourstory.com/2026/02/w-health-ventures-announces-rs-550-cr-first-close-of-second-fund-to-back-healthcare-startups,"With the second fund, W Health Ventures plans to incubate between eight and ten new companies over the next four years, with an expected investment of Rs 30–50 crore in each venture.",2026-02-12T00:30:00.000Z,https://images.yourstory.com/cs/2/e641e900925711e9926177f451727da9/CopyofNewPPTTemplates5-1770811908321.jpg,Trisha Medhi,Funding,Just In;  W Health Ventures; Healthtech,3,Rs 550 Cr,W Health Ventures announces Rs 550 Cr first,2026-03-22T20:26:17.886183+00:00
334018,Showroom B2B raises $17M in Series A funding to scale apparel manufacturing,showroom-b2b-raises-series-a-funding-scale-apparel-manufacturing,https://yourstory.com/2026/02/showroom-b2b-raises-series-a-funding-scale-apparel-manufacturing,The apparel sourcing and manufacturing platform will use the funds to expand manufacturing and operational systems and deepen partnerships with large enterprises and small and mid-sized retailers.,2026-02-11T04:45:27.183Z,https://images.yourstory.com/cs/2/f9bdfa20c75811ed9569e5d19beae38b/WhatsAppImage2025-07-23at12-1753255405511.jpeg,Akshita Toshniwal,Funding,Just In; Funding; Showroom B2B,2,$17M,Showroom B2B,2026-03-22T20:26:17.886183+00:00
334019,Healthcare-focused fintech firm Care.fi raises $8M in Series A round led by July Ventures,healthcare-fintech-firm-carefi-raises-series-a-round-led-by-july-ventures,https://yourstory.com/2026/02/healthcare-fintech-firm-carefi-raises-series-a-round-led-by-july-ventures,"Care.fi’s platform manages hospital documentation, coding, claims processing, and collections. It also provides working capital through its NBFC arm.",2026-02-11T04:25:00.223Z,https://images.yourstory.com/cs/2/ebefb4a0b2a011edb86579ca40e04503/CopyofNewPPTTemplates-2026-02-11T093429-1770782677376.jpg,Sayan Sen,Funding,revenue management; Working Capital Loan; hospital management software; Just In,2,$8M,Healthcare-focused fintech firm Care.fi,2026-03-22T20:26:17.886183+00:00
333966,Supertails raises $30M to expand clinics and quick delivery network,funding-supertails-30-million-expand-clinics-quick-delivery-network,https://yourstory.com/2026/02/funding-supertails-30-million-expand-clinics-quick-delivery-network,"Supertails said the new funds will be used to expand veterinary clinics, launch rapid delivery services in top cities, and strengthen the supply chain for its end-to-end pet care ecosystem.",2026-02-10T05:11:16.174Z,https://images.yourstory.com/cs/2/a1c35720cce711efabacb7b767fb7698/CopyofCopyofNewPPTTemplates5-1739252021263.jpg,Akshita Toshniwal,Funding,Just In; petcare startup; petcare market; Supertails,3,$30M,Supertails,2026-03-22T20:26:17.886183+00:00
333951,Radiance Renewables raises $100M from Impact Fund Denmark and FMO,radiance-renewables-raises-100-million-from-ifd-and-fmo,https://yourstory.com/2026/02/radiance-renewables-raises-100-million-from-ifd-and-fmo,"Radiance Renewables will use this capital to expand its operations across greenfield solar, hybrid wind-solar, and behind-the-meter projects.",2026-02-09T13:12:36.804Z,https://images.yourstory.com/cs/2/a054f130-2d6c-11e9-aa97-9329348d4c3e/Image4w7d1563329368982.jpg,Team YS,Funding,Just In; Radiance Renewables; Eversource Capital;  Renewable Energy Solutions,2,$100M,Radiance Renewables,2026-03-22T20:26:17.886183+00:00
333945,Java Capital launches Rs 400 Cr Fund III to back seed-stage deeptech startups,java-capital-raises-rs-400-cr-for-deeptech-fund-to-back-seed-stage-startups,https://yourstory.com/2026/02/java-capital-raises-rs-400-cr-for-deeptech-fund-to-back-seed-stage-startups,Java Capital plans to invest in 15 to 20 companies over the next three to four years. It will lead or co-lead rounds with initial investments of Rs 6 crore to Rs 8 crore.,2026-02-09T12:11:55.292Z,https://images.yourstory.com/cs/2/b094ec506da611eab285b7ee8106293d/02-1618207658983.png,Sayan Sen,Funding,Java Capital; DeepTech; spacetech fund; seed-stage venture capital; Just In,2,Rs 400 Cr,Java Capital,2026-03-22T20:26:17.886183+00:00
333930,Pandorum Technologies raises $18M series B led by Protons Corporate,funding-pandorum-technologies-18m-series-b-protons-corporate,https://yourstory.com/2026/02/funding-pandorum-technologies-18m-series-b-protons-corporate,"The Bengaluru-based company, which operates in India and the United States, said the financing will support the development of therapies and help scale manufacturing across the US, Japan, and the Middle East.",2026-02-09T07:00:38.592Z,https://images.yourstory.com/cs/2/ebefb4a0b2a011edb86579ca40e04503/Imagebwq6-1768717190680.jpg,Sayan Sen,Funding,Regenerative Medicine; Pandorum Technologies; Just In,2,$18M,Pandorum Technologies,2026-03-22T20:26:17.886183+00:00
333900,[Weekly funding roundup Jan 31-Feb 6] Capital inflow sees marginal uptick,weekly-funding-roundup-jan-31-feb-6-marginal-uptick-in-capital-inflow,https://yourstory.com/2026/02/weekly-funding-roundup-jan-31-feb-6-marginal-uptick-in-capital-inflow,Venture capital funding into Indian startups continues to remain in the muted phase largely due to lower number of deals.,2026-02-06T17:52:37.615Z,https://images.yourstory.com/cs/2/220356402d6d11e9aa979329348d4c3e/Weekly-funding-1741961216560.jpg,Thimmaya Poojary,Funding,Weekly Funding Roundup; Accel; Westbridge Capital; The Whole Truth; Varaha; Drivn,2,,Accel,2026-03-22T20:26:17.886183+00:00
333848,Home interiors platform Material Depot raises $10M co-led by Accel and Stellaris Venture Partners,home-interiors-materials-platform-material-depot-10million-accel-stellaris-venture-partners,https://yourstory.com/2026/02/home-interiors-materials-platform-material-depot-10million-accel-stellaris-venture-partners,"The fresh capital will be deployed to strengthen Material Depot’s technology backbone across supply chain, inventory planning, and in-store assisted selling, expand its curated product portfolio and exclusive collections, and scale its offline presence across cities.",2026-02-05T10:23:19.926Z,https://images.yourstory.com/cs/2/11718bd02d6d11e9aa979329348d4c3e/Image4uze-1628144908028-1631094743679-1749187924112.jpg,Trisha Medhi,Funding,Just In; home interior design; Material Depot; Stellaris Venture Partners,2,$10M,Home interiors platform Material Depot,2026-03-22T20:26:17.886183+00:00
333832,Fashion quick-commerce startup ZILO raises $15.3M in Series A round led by Peak XV Partners,fashion-quick-commerce-startup-zilo-raises-series-a-round-led-by-peak-xv-partners,https://yourstory.com/2026/02/fashion-quick-commerce-startup-zilo-raises-series-a-round-led-by-peak-xv-partners,"The funding will support expansion beyond Mumbai over the next year, technology upgrades, and customer experience capabilities.",2026-02-05T05:21:06.769Z,https://images.yourstory.com/cs/2/e641e900925711e9926177f451727da9/CopyofNewPPTTemplates2-1770269450624.jpg,Trisha Medhi,Funding,Just In; zilo;  fashion-tech startup; Peak XV Partners,3,$15.3M,Fashion quick-commerce startup ZILO,2026-03-22T20:26:17.886183+00:00
333785,The Whole Truth eyes public markets with new $51M Series D funding,the-whole-truth-public-markets-new-funding,https://yourstory.com/2026/02/the-whole-truth-public-markets-new-funding,"TWT will use the Series D capital to expand in-house manufacturing and stabilize working capital. The round serves as a strategic bridge to profitability, establishing the corporate governance and scale required for a planned public market debut.",2026-02-04T06:20:03.683Z,https://images.yourstory.com/cs/2/a9efa9c02dd911e9adc52d913c55075e/Imageyhkd-1627390127751.jpg,Akshita Toshniwal,Funding,Just In; Funding; The Whole Truth; Sauce.vc; Sofina Ventures; Sriharsha Majety; Jaydeep Barman,3,$51M,The Whole Truth eyes public markets with new $51M Series D,2026-03-22T20:26:17.886183+00:00
333297,Varaha raises $20M in first tranche of Series B funding led by WestBridge Capital,varaha-20m-first-tranche-series-b-funding-westbridge-capital,https://yourstory.com/2026/01/varaha-20m-first-tranche-series-b-funding-westbridge-capital,The funding is part of the climate-tech firm’s larger Series B round in which it aims to raise around $45 million.,2026-02-04T04:42:13.006Z,https://images.yourstory.com/cs/2/c2cedff02d6111ef9021856619e24ca1/IMG1254-1770210207532.jpeg,Sai Keerthi,Funding,Just In; Varaha; Westbridge Capital;  climate tech startups ; Series B funding,2,$20M,Varaha,2026-03-22T20:26:17.886183+00:00
333759,Loop AI raises $14 M in Series A round led by Nyca Partners,loop-ai-raises-series-a-round-led-by-nyca-partners,https://yourstory.com/2026/02/loop-ai-raises-series-a-round-led-by-nyca-partners,"Loop AI's enterprise AI platform focuses on  back-office operations of restaurants and retail businesses. The fresh capital will be used to expand the company's product offerings and increase headcount across its offices in New York, San Francisco, Tampa, and Bengaluru.",2026-02-03T07:43:43.254Z,https://images.yourstory.com/cs/2/ebefb4a0b2a011edb86579ca40e04503/Imagebwq6-1768717190680.jpg,Trisha Medhi,Funding,Just In; Artificial Intelligence; Enterprise AI,3,$14 M,Loop AI,2026-03-22T20:26:17.886183+00:00
333739,Large deal activity boosts VC funding in Jan 2026 by 30%,large-deal-activity-boosts-vc-funding-in-jan-2026-by-30,https://yourstory.com/2026/02/large-deal-activity-boosts-vc-funding-in-jan-2026-by-30,"The month of January 2026 saw venture capital funding rise by 30% when compared to January 2025, and this was primarily due to the large volume of deals.",2026-02-02T16:59:08.942Z,https://images.yourstory.com/cs/2/11718bd02d6d11e9aa979329348d4c3e/Image4uze-1628144908028-1631094743679-1749187924112.jpg,Thimmaya Poojary,Funding,Indian startup funding; Early stage funding; Juspay; Accel,3,,Large deal activity boosts VC,2026-03-22T20:26:17.886183+00:00
333729,Drivn secures up to $80M in financing from Nomura for commercial EV rollout,drivn-secures-up-to-80-m-commitment-from-nomura-for-commercial-ev-rollout,https://yourstory.com/2026/02/drivn-secures-up-to-80-m-commitment-from-nomura-for-commercial-ev-rollout,The capital will be used to support the initial deployment of electric buses and trucks across Drivn’s inter-city transport and heavy trucking segments.,2026-02-02T15:00:00.026Z,https://images.yourstory.com/cs/2/11718bd02d6d11e9aa979329348d4c3e/Image4uze-1628144908028-1631094743679-1749187924112.jpg,Trisha Medhi,Funding,Just In; Drivn; electric mobility platform,2,$80M,Drivn,2026-03-22T20:26:17.886183+00:00
333623,[Weekly funding roundup Jan 24-30] Venture capital inflow sees sharp dip,weekly-funding-roundup-jan-24-30-venture-capital-inflow-sees-sharp-dip,https://yourstory.com/2026/01/weekly-funding-roundup-jan-24-30-venture-capital-inflow-sees-sharp-dip,"The month of January ended on a disappointing note as the last week saw a sharp decline in venture capital funding, primarily due to a lower number of deals.",2026-01-30T16:24:22.846Z,https://images.yourstory.com/cs/2/220356402d6d11e9aa979329348d4c3e/Weekly-funding-1741961216560.jpg,Thimmaya Poojary,Funding,Weekly Funding Roundup; Indian startup funding; Accel; 4baseCare ; Peak XV Partners,2,,Accel,2026-03-22T20:26:17.886183+00:00
333475,MeMeraki raises funding from Suzuki-backed Next Bharat Ventures,memeraki-raises-funding-from-suzuki-backed-next-bharat-ventures,https://yourstory.com/2026/01/memeraki-raises-funding-from-suzuki-backed-next-bharat-ventures,MeMeraki will use this funding scale its business which will include strengthening its tech platform and expanding distribution network.,2026-01-28T05:15:52.279Z,https://images.yourstory.com/cs/2/220356402d6d11e9aa979329348d4c3e/MeMeraki-1769576177373.png,Team YS,Funding,Just In; MeMeraki; Next Bharat Ventures; artisans in India,2,,MeMeraki,2026-03-22T20:26:17.886183+00:00
333474,"The Guild raises $20.5M in Series A round led by TDK Ventures, BIG Capital; co's valuation jumps 5.5x",the-guild-series-a-tdk-ventures-big-capital-valuation-jumps,https://yourstory.com/2026/01/the-guild-series-a-tdk-ventures-big-capital-valuation-jumps,"The spacetech startup is building what it describes as the world’s first fully reusable medium-lift rocket, aimed at lowering the cost of orbital access and expanding launch capacity for commercial and government customers.",2026-01-28T05:04:52.527Z,https://images.yourstory.com/cs/2/94a03c40169611f0b4b0c5b62b4900c2/EEGV2FeatureImage-1748945665810.jpg,Trisha Medhi,Funding,Just In; The Guild; EtherealX; spacetech,3,$20.5M,The Guild,2026-03-22T20:26:17.886183+00:00
333444,SpotDraft raises $8M from Qualcomm Ventures in extended Series B round to scale on-device AI for legal workflows,spotdraft-funding-qualcomm-ventures-extended-series-b-round-on-device-ai-legal-workflows,https://yourstory.com/2026/01/spotdraft-funding-qualcomm-ventures-extended-series-b-round-on-device-ai-legal-workflows,"SpotDraft will use the fresh capital to strengthen its product and AI capabilities and expand its enterprise footprint across the Americas, EMEA, and India.",2026-01-27T05:37:28.642Z,https://images.yourstory.com/cs/2/220356402d6d11e9aa979329348d4c3e/Spotdraft-FINAL-1739378626038.png,Trisha Medhi,Funding,Just In; SpotDraft; AI startup; Qualcom Ventures,3,$8M,SpotDraft,2026-03-22T20:26:17.886183+00:00
333435,Nivaan Care raises $7M in Series A round led by Sorin Investments,nivaan-care-raises-7-m-in-series-a-round-led-by-sorin-investments,https://yourstory.com/2026/01/nivaan-care-raises-7-m-in-series-a-round-led-by-sorin-investments,The speciality pain management chain will use the capital to expand its clinic network across Indian cities and strengthen its clinical and operating infrastructure.,2026-01-27T05:11:22.510Z,https://images.yourstory.com/cs/2/220356402d6d11e9aa979329348d4c3e/Nivaan-Care-SUPER-FINAL-1769486585308.png,Thimmaya Poojary,Funding,Just In; Nivaan Care; Sorin Investments; healthcare startup,2,$7M,Nivaan Care,2026-03-22T20:26:17.886183+00:00
333389,[Weekly funding roundup Jan 17-23] Capital inflow maintains upward trend,weekly-funding-roundup-jan-17-23-capital-inflow-remains-upward-trend,https://yourstory.com/2026/01/weekly-funding-roundup-jan-17-23-capital-inflow-remains-upward-trend,January continues to see higher inflow of venture capital funding into Indian startups with the key reason being the larger volume of deals.,2026-01-23T14:32:45.154Z,https://images.yourstory.com/cs/2/220356402d6d11e9aa979329348d4c3e/WeeklyFundingRoundupNewLogo1-1739546168054.jpg,Thimmaya Poojary,Funding,Weekly Funding Roundup; Juspay; Namdev Finvest; Indian startup funding,3,,Juspay,2026-03-22T20:26:17.886183+00:00
333328,"Ashish Goel’s Optimist raises $12M in seed funding led by Accel, Arkam Ventures",ashish-goels-optimist-12m-seed-funding-accel-arkam-ventures,https://yourstory.com/2026/01/ashish-goels-optimist-12m-seed-funding-accel-arkam-ventures,"The company said the newly-raised capital will be used for core research and development, capital expenditure and for the firm’s go-to market strategy.",2026-01-22T06:30:00.000Z,https://images.yourstory.com/cs/2/11718bd02d6d11e9aa979329348d4c3e/funding-new-1769053260448.png,Sai Keerthi,Funding,Just In; seed funding; cooling solutions; Accel; Arkam Ventures,2,$12M,Ashish Goel,2026-03-22T20:26:17.886183+00:00
333333,Kapiva launches Rs 50 Cr fund to support Ayurveda innovation,kapiva-launches-rs-50-cr-fund-to-support-ayurveda-innovation,https://yourstory.com/2026/01/kapiva-launches-rs-50-cr-fund-to-support-ayurveda-innovation,The Kapiva Innovation Fund will support Ayurveda projects across segments that demonstrate scientific rigour and commercial viability.,2026-01-22T06:00:48.648Z,https://images.yourstory.com/cs/2/11718bd02d6d11e9aa979329348d4c3e/Imagejq94-1769064177231.jpg,Team YS,Funding,Just In; Kapiva Ayurveda; ayurveda,2,Rs 50 Cr,Kapiva Ayurveda,2026-03-22T20:26:17.886183+00:00
333323,Escape Plan raises $25M Series A to expand offline footprint,funding-escape-plan-25-milliomn-series-a-expand-offline-footprint,https://yourstory.com/2026/01/funding-escape-plan-25-milliomn-series-a-expand-offline-footprint,"Escape Plan is doubling down on mass-market affordability in travel gear, building a distribution-led platform and scaling physical retail across metros and Tier II cities as it looks to deepen access, widen price points, and consolidate the fragmented luggage category.",2026-01-22T02:15:31.400Z,https://images.yourstory.com/cs/2/3fb20ae02dc911e9af58c17e6cc3d915/shutterstock2374001157-1737644134488.jpg,Akshita Toshniwal,Funding,Just In; Jungle Venture; Indigo Airlines; travel tech; luggage and travel accessories,3,$25M,Escape Plan,2026-03-22T20:26:17.886183+00:00
333302,"Varthana adds Symbiotics, Triple Jump to $16.5M debt funding round",varthana-adds-symbiotics-triple-jump-debt-to-165m-funding-round,https://yourstory.com/2026/01/varthana-adds-symbiotics-triple-jump-debt-to-165m-funding-round,"Varthana, founded in 2013, provides loans to affordable private schools and students, and operates across multiple Indian states.",2026-01-21T10:46:53.243Z,https://images.yourstory.com/cs/2/ebefb4a0b2a011edb86579ca40e04503/CopyofNewPPTTemplates-2026-01-21T153608-1768989979632.jpg,Sayan Sen,Funding,varthana; Steve Hardgrave; affordable education; Non-Banking Financial Corporation; Just In,2,$16.5M,"Varthana adds Symbiotics, Triple Jump to $16.5M debt",2026-03-22T20:26:17.886183+00:00
332669,Exfinity Venture Partners makes full capital return for Fund II from recent exits,exfinity-venture-partners-capital-return-fund-ii-powered-exits,https://yourstory.com/2025/12/exfinity-venture-partners-capital-return-fund-ii-powered-exits,Exfinity Venture Partners has completed three strategic exits in the past 12 months and has initiated fundraising for its fourth fund.,2026-01-21T07:36:11.306Z,https://images.yourstory.com/cs/2/c2cedff02d6111ef9021856619e24ca1/IMG1191-1768976681921.jpeg,Sai Keerthi,Funding,Just In; Exfinity Venture Partners; deep-tech; Exits in Startups,2,,Exfinity Venture Partners,2026-03-22T20:26:17.886183+00:00
333281,Kitchenware startup Cumin Co. raises $5M in pre-Series A round,kitchenware-startup-cumin-co-raises-5m-in-pre-series-a-funding-round,https://yourstory.com/2026/01/kitchenware-startup-cumin-co-raises-5m-in-pre-series-a-funding-round,The startup plans to use the capital to expand its research-led product portfolio across cookware and kitchen essentials and strengthen its supply chain and product development capabilities as it scales.,2026-01-21T07:12:07.271Z,https://images.yourstory.com/cs/2/d99b1110116911ed9e63f54395117598/USETHIS--NewPPTTemplates93-1756279673248.png,Trisha Medhi,Funding,Just In; kitchenware; Cumin Co,2,$5M,Kitchenware startup Cumin Co.,2026-03-22T20:26:17.886183+00:00
333274,GreenCell Mobility raises $89M to expand its electric bus fleet,greencell-mobility-mezzanine-funding-to-expand-electric-bus-fleet,https://yourstory.com/2026/01/greencell-mobility-mezzanine-funding-to-expand-electric-bus-fleet,"The mezzanine funding comes from International Finance Corporation, British International Investment, and Tata Capital.",2026-01-21T06:12:19.695Z,https://images.yourstory.com/cs/2/e35953e0c10a11eeaef14be6ff40ae87/Image9sxa-1718000237091.jpg,Sai Keerthi,Funding,Just In; Electric vehicle; Funding; OEMs,2,$89M,GreenCell Mobility,2026-03-22T20:26:17.886183+00:00
